bandwidth,latency,packet_loss,uptime,label
65.53,43.62,0.7,99.44,normal
75.95,23.51,0.24,98.69,normal
62.07,22.63,0.52,99.45,normal
35.64,8.97,0.15,99.16,normal
123.58,57.95,0.34,98.71,normal
95.3,6.94,0.95,99.99,normal
88.31,277.22,0.29,97.65,gangguan
125.5,59.75,1.02,98.51,normal
51.05,25.77,0.2,98.67,normal
22.95,301.8,16.99,97.68,gangguan
99.0,56.69,0.59,99.38,normal
12.76,175.1,2.43,98.36,gangguan
45.56,54.24,1.1,99.32,normal
127.41,19.7,0.37,99.89,normal
94.32,7.22,0.96,99.7,normal
94.88,60.52,0.61,98.52,normal
77.16,7.3,0.36,99.23,normal
47.51,18.52,0.01,99.36,normal
6.56,360.1,22.47,94.51,gangguan
9.1,168.08,6.38,96.04,gangguan
107.3,54.12,0.21,98.71,normal
66.7,52.66,0.38,99.7,normal
67.16,10.97,0.74,98.99,normal
86.55,40.19,0.68,98.51,normal
26.83,224.65,4.35,97.12,gangguan
55.54,18.77,0.22,99.61,normal
81.56,22.11,0.27,98.84,normal
65.68,62.26,1.01,99.1,normal
98.28,25.32,0.17,99.73,normal
77.04,24.08,0.31,99.46,normal
58.02,8.0,0.08,99.97,normal
124.46,10.23,0,98.73,normal
65.44,36.86,1.07,99.06,normal
55.43,34.39,0.05,99.1,normal
27.91,186.4,1.67,97.84,gangguan
136.84,32.35,1.09,98.61,normal
34.48,32.58,0.99,98.71,normal
27.35,196.09,12.92,95.56,gangguan
124.04,60.92,0.73,99.36,normal
54.92,33.5,0.05,99.15,normal
30.18,39.75,0.71,98.83,normal
19.08,163.61,2.7,98.0,gangguan
93.48,50.2,0.82,99.67,normal
8.23,115.67,3.07,98.49,gangguan
30.56,20.16,0.82,99.52,normal
41.63,38.62,0,99.74,normal
30.79,39.18,0.73,99.44,normal
47.47,34.46,0.39,98.97,normal
97.6,33.48,0.84,98.92,normal
80.22,11.7,0.78,99.96,normal
31.07,52.86,0.2,99.76,normal
52.89,45.05,0.73,99.67,normal
6.47,228.39,4.43,91.18,gangguan
84.69,26.97,0.19,99.78,normal
69.63,39.54,0.47,99.35,normal
89.35,45.96,1.17,99.07,normal
140.8,29.66,0.05,99.53,normal
13.95,133.43,3.87,98.67,gangguan
28.83,281.57,5.71,92.01,gangguan
27.86,308.78,5.99,91.98,gangguan
110.13,54.4,0.2,98.6,normal
132.77,20.92,1.23,98.5,normal
120.94,47.14,0.87,98.99,normal
36.44,247.53,3.43,98.03,gangguan
78.53,122.99,0.49,96.94,gangguan
22.25,307.09,14.42,95.48,gangguan
58.96,20.96,1.01,99.27,normal
147.94,48.67,0.03,98.91,normal
145.49,54.33,0.16,99.77,normal
103.02,41.9,0.63,98.98,normal
144.25,56.62,0.75,98.98,normal
78.22,41.73,0.21,99.68,normal
58.79,30.01,0.53,98.53,normal
75.72,24.11,0.14,98.84,normal
88.65,54.58,0.12,99.84,normal
80.8,17.21,0.82,99.12,normal
8.46,240.14,11.38,95.17,gangguan
61.55,49.88,0.88,99.39,normal
22.37,242.38,2.54,97.67,gangguan
120.78,14.49,0.44,99.62,normal
141.38,55.69,0.24,99.25,normal
133.84,34.89,0.14,99.23,normal
120.61,30.57,0.22,98.93,normal
115.33,42.62,1.03,98.56,normal
43.96,9.59,0.64,99.4,normal
111.81,7.32,1.05,99.59,normal
104.35,52.86,1.0,99.96,normal
133.09,8.01,0.05,99.19,normal
12.32,156.35,4.14,98.25,gangguan
77.94,40.11,1.24,99.58,normal
10.82,87.95,3.79,98.36,gangguan
34.31,169.47,2.86,98.33,gangguan
113.2,54.1,0.31,99.5,normal
102.67,19.67,0,98.61,normal
127.35,9.32,1.04,99.25,normal
78.66,59.23,0.5,99.95,normal
141.32,61.36,0.9,99.88,normal
23.1,133.89,3.23,98.73,gangguan
130.88,53.34,0.29,99.98,normal
113.74,54.15,1.02,98.64,normal
136.2,43.24,0.9,99.76,normal
117.33,43.39,1.03,99.8,normal
14.77,131.5,2.65,97.53,gangguan
113.39,219.46,0.61,98.42,gangguan
126.11,28.9,0.86,98.58,normal
49.11,11.91,0.64,99.13,normal
104.12,58.38,0.99,99.13,normal
108.45,9.5,0.62,98.57,normal
11.43,235.95,12.53,97.27,gangguan
19.31,149.2,1.07,98.45,gangguan
93.1,12.97,0.94,99.32,normal
34.77,55.07,0.34,99.61,normal
28.55,304.75,4.19,90.93,gangguan
114.03,35.88,0.58,98.6,normal
61.06,6.8,0.7,99.96,normal
29.23,206.18,1.2,98.16,gangguan
65.93,41.99,0.09,98.53,normal
139.59,43.1,0.07,98.87,normal
37.51,154.66,1.38,97.04,gangguan
47.73,15.65,1.03,99.06,normal
32.07,134.22,3.65,98.42,gangguan
40.2,55.59,0.83,98.94,normal
143.72,29.41,0.27,99.26,normal
55.36,13.6,0.4,99.27,normal
95.3,21.38,0.5,99.14,normal
106.8,29.98,0.24,99.13,normal
88.97,38.77,1.11,99.94,normal
129.12,45.05,1.08,99.32,normal
77.69,37.55,0.76,98.57,normal
45.23,23.18,1.22,99.33,normal
83.65,38.45,1.2,99.06,normal
70.43,53.71,0.58,99.22,normal
39.41,82.03,3.06,97.37,gangguan
29.47,261.53,4.71,91.02,gangguan
71.65,59.2,0.72,99.75,normal
103.06,231.64,1.72,96.08,gangguan
18.54,312.67,9.96,92.22,gangguan
85.2,55.76,0.64,99.31,normal
72.86,48.72,0.74,99.19,normal
19.0,232.47,3.84,98.24,gangguan
49.52,22.45,0.81,98.87,normal
135.3,25.77,0.9,99.95,normal
116.45,200.8,2.97,97.37,gangguan
85.8,48.39,0.55,98.64,normal
97.12,37.82,0.26,99.9,normal
71.09,44.81,0.71,98.9,normal
31.48,40.76,0.37,99.21,normal
42.93,48.79,1.1,98.57,normal
42.13,44.29,0,99.06,normal
137.52,53.86,0.09,98.55,normal
77.88,22.21,0.22,99.78,normal
70.09,16.1,0.6,98.8,normal
88.03,62.01,0.83,99.77,normal
57.21,49.85,0.82,99.16,normal
31.55,38.3,0.34,99.38,normal
119.11,18.24,0.73,99.05,normal
99.73,15.34,1.17,99.84,normal
30.43,38.26,0.63,98.67,normal
102.94,52.3,0.42,98.71,normal
19.93,182.05,1.1,98.1,gangguan
80.23,23.67,0.99,98.98,normal
17.01,164.27,1.86,97.51,gangguan
130.53,28.44,1.1,99.62,normal
133.97,45.47,1.09,99.49,normal
81.4,21.5,0.63,99.88,normal
41.44,51.97,0.49,98.56,normal
135.42,32.42,0.21,99.91,normal
104.02,19.29,0.71,99.81,normal
21.61,259.97,8.42,94.39,gangguan
83.41,42.31,0.89,99.0,normal
118.98,30.58,0.69,99.72,normal
93.67,51.56,1.11,99.19,normal
92.44,59.06,0.36,99.42,normal
34.04,33.8,0.91,99.15,normal
52.79,30.63,0.98,98.62,normal
94.71,3.48,0.63,98.64,normal
95.33,20.51,0.42,99.9,normal
112.24,52.92,0.89,99.61,normal
58.41,49.13,0.66,99.97,normal
95.06,42.08,0.22,99.31,normal
29.04,162.68,1.96,97.06,gangguan
66.05,228.81,4.86,99.36,gangguan
66.48,22.8,0.74,99.16,normal
9.14,155.97,2.66,97.19,gangguan
38.21,59.16,1.16,99.46,normal
8.39,207.75,11.35,92.7,gangguan
93.15,43.51,0.56,98.69,normal
76.12,45.18,0.28,99.68,normal
65.59,9.61,1.1,99.0,normal
134.66,46.54,1.05,99.53,normal
134.88,13.05,0.04,99.66,normal
17.08,303.93,12.92,97.51,gangguan
132.45,39.79,0.27,99.1,normal
5.95,279.7,13.66,95.69,gangguan
149.34,54.05,0.32,98.81,normal
116.84,48.1,0.99,99.73,normal
134.76,24.1,0.75,98.68,normal
100.43,24.73,0.55,99.15,normal
124.13,28.4,0.38,99.56,normal
20.97,267.08,12.42,93.5,gangguan
74.58,33.99,0.9,99.99,normal
140.76,17.05,0.33,98.56,normal
94.8,49.17,0.66,99.49,normal
29.1,99.58,3.68,98.03,gangguan
39.71,203.61,3.01,97.73,gangguan
59.35,7.23,1.03,98.58,normal
23.14,163.93,9.17,93.88,gangguan
141.67,51.57,0.32,99.73,normal
32.14,182.13,4.27,96.25,gangguan
138.01,17.84,0.3,98.78,normal
30.49,134.69,3.91,97.22,gangguan
13.28,180.59,1.86,98.41,gangguan
49.0,7.73,1.12,99.22,normal
142.53,36.5,0.1,99.21,normal
146.14,8.29,1.07,98.98,normal
42.51,52.2,0,99.15,normal
20.98,109.29,1.54,97.12,gangguan
13.74,214.52,13.68,90.84,gangguan
139.26,37.08,0.78,99.06,normal
10.91,128.33,2.65,98.4,gangguan
119.51,11.8,1.0,98.75,normal
30.85,152.48,2.83,98.08,gangguan
58.04,48.32,0.64,99.99,normal
46.24,56.93,0.43,99.31,normal
112.94,10.15,0.16,99.95,normal
49.52,41.26,0.55,98.74,normal
146.23,9.9,1.07,99.42,normal
149.57,19.05,0.31,98.83,normal
144.45,17.22,0.49,98.9,normal
145.09,35.15,0.48,99.19,normal
47.21,4.27,0.5,98.8,normal
130.82,43.94,0.98,99.66,normal
130.21,52.94,0.96,99.81,normal
55.5,54.23,0.75,99.0,normal
38.0,57.89,0.44,99.82,normal
83.4,8.72,0.26,98.62,normal
79.35,49.84,0.47,99.9,normal
109.13,35.05,0.12,99.77,normal
109.93,13.99,0.64,98.65,normal
73.79,56.74,0.19,99.88,normal
73.67,35.8,0.7,99.25,normal
114.51,246.13,1.51,96.18,gangguan
63.29,10.25,0.21,98.95,normal
73.74,27.0,0.14,98.55,normal
54.33,27.35,0.65,99.98,normal
84.13,32.53,0.48,98.85,normal
100.02,32.37,0.73,99.71,normal
71.66,196.27,1.81,97.46,gangguan
86.37,42.12,0.7,99.28,normal
11.24,298.69,14.78,97.6,gangguan
119.99,28.05,0.99,99.48,normal
105.34,31.31,0.85,98.84,normal
92.77,51.33,0.39,99.61,normal
117.76,43.55,0.86,98.55,normal
106.01,278.78,1.01,98.78,gangguan
9.0,298.79,14.54,97.38,gangguan
34.61,105.99,1.92,97.17,gangguan
99.75,52.41,0.08,99.84,normal
138.37,26.71,0.21,99.41,normal
36.32,125.72,4.3,98.01,gangguan
70.07,52.95,0.17,99.88,normal
114.3,28.75,0.15,98.96,normal
105.34,213.81,4.66,96.16,gangguan
129.9,11.94,0.68,98.52,normal
31.04,58.17,0.27,99.48,normal
89.06,60.68,0.16,99.82,normal
137.68,9.58,0,99.91,normal
60.49,22.63,0.75,99.81,normal
57.83,165.66,0.96,98.99,gangguan
91.28,27.03,0.44,98.61,normal
90.21,43.0,0.62,99.3,normal
135.7,15.36,0.36,99.4,normal
39.93,40.33,0.19,99.25,normal
35.03,7.27,0.67,99.33,normal
58.73,31.22,0.27,99.57,normal
130.65,22.3,0.51,99.45,normal
141.39,13.15,0.45,99.92,normal
119.72,43.04,0.34,99.62,normal
138.07,49.39,0.75,99.74,normal
64.08,57.04,0.26,99.58,normal
30.27,42.17,0.56,98.88,normal
93.44,14.16,0.91,98.96,normal
60.6,34.49,0.23,98.56,normal
12.02,310.92,13.29,95.15,gangguan
84.62,29.3,0.51,99.65,normal
76.14,49.75,0,99.33,normal
10.56,167.21,10.92,95.44,gangguan
6.93,119.26,4.35,97.6,gangguan
85.94,56.75,1.13,99.29,normal
143.86,10.14,0.25,99.95,normal
116.03,28.32,0.78,99.06,normal
128.2,32.71,0.39,98.73,normal
93.56,12.97,0.62,98.89,normal
148.85,14.75,0.93,99.03,normal
82.91,9.94,1.11,99.85,normal
10.94,175.04,1.99,97.59,gangguan
49.74,59.66,0.22,98.92,normal
38.21,10.21,0.43,98.94,normal
33.72,15.72,0.78,99.05,normal
98.15,20.04,0.31,99.98,normal
89.17,57.37,1.07,99.32,normal
97.99,22.84,1.13,99.51,normal
2.2,295.77,4.83,96.62,gangguan
81.67,195.05,1.25,97.95,gangguan
43.53,10.81,0.68,99.48,normal
55.78,52.15,0.22,99.52,normal
7.67,105.36,3.11,98.23,gangguan
56.19,45.76,0.74,99.51,normal
137.83,56.18,0.77,99.9,normal
78.05,48.82,0.08,98.92,normal
97.98,28.61,0.82,99.25,normal
34.74,173.49,3.71,97.32,gangguan
96.63,281.45,1.13,97.91,gangguan
12.28,359.23,14.68,91.95,gangguan
131.17,8.37,0.72,99.08,normal
112.47,224.69,4.14,97.98,gangguan
76.16,10.18,0.58,98.74,normal
51.1,31.92,0.86,99.94,normal
104.32,59.84,0.59,99.0,normal
20.18,208.69,1.76,97.68,gangguan
33.63,25.04,0.87,98.71,normal
109.5,16.47,0.21,99.25,normal
135.92,25.27,0.89,99.19,normal
116.19,37.71,0.47,99.68,normal
39.5,43.39,0,99.47,normal
130.93,43.36,0.27,99.91,normal
35.84,49.83,0.82,98.5,normal
126.86,24.66,0.56,98.62,normal
32.61,8.91,0.78,98.92,normal
36.66,57.9,0.2,98.67,normal
126.43,34.17,0.52,99.33,normal
106.72,19.48,0.25,99.62,normal
97.31,297.25,0.87,96.37,gangguan
66.51,27.77,0.07,99.19,normal
146.26,34.64,0.77,98.59,normal
123.25,51.62,0.0,99.35,normal
50.12,22.6,0.58,98.54,normal
145.87,24.72,0.46,99.88,normal
85.98,52.67,0.24,98.78,normal
129.81,36.66,0.12,99.13,normal
92.6,28.06,0.98,99.27,normal
78.05,17.27,0.89,98.61,normal
76.36,15.27,0.18,99.41,normal
57.16,13.24,0.64,99.33,normal
146.46,46.28,0.52,99.37,normal
29.55,194.0,14.8,92.58,gangguan
102.24,59.23,0.67,99.06,normal
29.46,99.52,1.2,98.21,gangguan
54.79,53.27,0.22,98.81,normal
58.6,11.81,1.21,99.99,normal
98.0,29.4,0.3,98.72,normal
117.94,177.14,2.2,97.83,gangguan
30.24,181.22,4.03,98.27,gangguan
11.08,162.15,1.6,98.35,gangguan
37.85,7.6,0.05,98.71,normal
102.84,299.33,1.46,96.85,gangguan
23.03,81.54,2.34,98.17,gangguan
38.49,37.68,1.07,99.71,normal
32.42,47.15,0.54,99.75,normal
60.94,11.63,1.2,98.96,normal
116.12,195.98,1.74,96.11,gangguan
33.62,31.85,0.74,99.35,normal
89.48,25.01,0.58,99.93,normal
74.25,41.52,0.1,99.35,normal
40.17,22.26,0.23,99.18,normal
48.71,17.25,0.5,98.56,normal
55.71,7.2,0.64,99.7,normal
64.77,41.39,1.03,98.92,normal
102.48,57.41,0.71,98.93,normal
110.82,33.52,0.26,99.35,normal
137.54,58.44,0.7,99.08,normal
62.05,4.67,0.57,99.26,normal
35.73,20.57,0.8,99.48,normal
96.3,24.08,0.45,99.76,normal
79.64,36.63,0.2,98.94,normal
17.71,199.93,3.41,97.79,gangguan
109.19,6.63,0.14,99.18,normal
116.65,8.02,0.11,99.4,normal
43.99,6.46,1.12,99.36,normal
77.54,51.28,1.01,99.12,normal
2.27,187.58,5.03,94.02,gangguan
55.61,28.49,0.99,99.34,normal
52.13,43.27,0.22,99.25,normal
5.29,164.07,14.59,96.49,gangguan
42.24,58.32,0.86,99.2,normal
85.46,292.41,0.34,98.0,gangguan
116.92,48.34,1.09,99.57,normal
119.26,54.05,0.35,99.09,normal
13.56,349.94,14.66,93.26,gangguan
5.16,185.0,3.17,97.92,gangguan
85.98,33.37,0.46,98.58,normal
39.91,9.81,0.41,99.42,normal
42.74,46.15,0.65,98.61,normal
62.78,56.38,0.93,99.6,normal
43.7,27.64,0.89,99.92,normal
55.38,49.39,0.8,99.8,normal
56.52,16.77,0,99.13,normal
135.1,41.48,0.42,99.79,normal
89.2,26.03,0.51,98.94,normal
39.92,12.26,0.81,98.87,normal
85.51,53.89,0.11,99.48,normal
32.31,50.4,0.14,99.1,normal
125.05,58.58,0.8,99.09,normal
4.81,195.17,5.73,90.32,gangguan
148.34,23.35,1.2,99.24,normal
136.22,53.06,0.71,99.62,normal
139.65,12.58,0.79,99.13,normal
70.61,8.66,0.48,99.84,normal
10.34,123.82,3.33,98.54,gangguan
142.9,20.73,0.93,98.74,normal
7.95,303.75,9.99,91.42,gangguan
139.24,44.03,0.39,99.41,normal
118.67,155.7,4.57,98.27,gangguan
104.53,40.14,0.71,98.86,normal
95.91,26.44,0.29,99.01,normal
65.46,19.68,0.04,99.44,normal
81.99,24.09,0.82,99.32,normal
72.98,7.29,0.03,99.63,normal
60.04,53.87,0.11,99.53,normal
46.32,11.75,0.56,99.92,normal
113.72,50.95,0.05,98.83,normal
33.11,32.88,1.01,99.45,normal
78.64,44.63,0.64,99.51,normal
130.78,12.39,0.2,99.67,normal
31.19,49.02,0.85,99.64,normal
108.69,26.08,0.59,99.7,normal
6.83,271.42,9.98,91.14,gangguan
99.14,48.28,0.07,98.78,normal
139.22,33.82,0.03,98.69,normal
21.83,111.63,1.33,97.29,gangguan
26.06,115.18,3.53,97.96,gangguan
51.7,22.02,0.91,99.28,normal
102.52,31.26,0.05,99.37,normal
35.38,48.46,0.63,99.5,normal
72.21,49.46,0.07,99.63,normal
74.31,4.46,0.05,98.91,normal
84.58,30.71,0.75,99.0,normal
50.48,19.28,0.19,98.61,normal
30.89,6.9,0.71,99.3,normal
89.45,41.99,0.47,99.91,normal
94.23,15.56,0.42,99.38,normal
99.01,48.14,0.57,99.1,normal
93.79,57.15,0.46,99.53,normal
84.64,53.08,0.67,99.24,normal
53.74,26.03,0.89,99.67,normal
111.96,26.36,0.05,99.05,normal
25.09,118.12,1.24,98.27,gangguan
37.59,267.17,1.75,99.48,gangguan
137.41,28.37,0.4,99.61,normal
21.2,281.14,8.44,91.77,gangguan
30.8,11.06,1.2,99.51,normal
10.69,158.82,6.26,90.11,gangguan
36.2,133.99,1.69,98.87,gangguan
46.09,51.16,0.35,99.65,normal
81.33,32.44,0.81,99.97,normal
76.49,20.75,0.05,99.73,normal
78.76,19.03,0.17,99.03,normal
126.58,30.79,0.06,98.58,normal
25.63,218.49,16.53,94.39,gangguan
30.21,208.65,1.15,98.55,gangguan
98.35,50.11,0.21,99.52,normal
25.01,136.2,2.59,98.45,gangguan
39.01,103.67,1.69,97.55,gangguan
95.39,281.66,1.94,98.62,gangguan
26.72,310.62,20.85,93.39,gangguan
77.76,47.85,0.57,99.92,normal
104.79,33.26,0.17,98.78,normal
52.75,25.3,1.13,99.51,normal
93.83,49.1,0.53,98.96,normal
92.46,40.44,0.92,98.81,normal
122.48,22.96,0.66,99.36,normal
43.33,43.52,0.02,99.48,normal
103.08,178.9,0.89,96.4,gangguan
120.85,36.22,0.64,99.61,normal
138.43,19.1,0.93,99.33,normal
11.99,125.89,1.92,98.87,gangguan
114.18,39.09,0.45,98.91,normal
116.81,42.84,0.5,99.05,normal
63.7,54.39,0.96,98.91,normal
132.64,15.39,0.09,98.83,normal
140.86,6.1,0.41,99.19,normal
22.01,214.84,12.73,90.89,gangguan
109.06,56.96,0.75,99.02,normal
109.49,32.77,0.29,99.68,normal
64.51,140.69,1.5,96.6,gangguan
64.8,44.65,0.56,98.61,normal
48.88,38.41,0.04,98.97,normal
126.07,8.88,0.74,99.71,normal
15.37,155.11,3.63,98.93,gangguan
116.19,8.08,0.8,99.21,normal
124.97,17.88,1.11,98.68,normal
94.02,28.51,0.6,99.61,normal
134.7,8.31,0.39,99.34,normal
82.27,178.71,1.07,98.05,gangguan
38.98,102.87,2.43,98.92,gangguan
28.49,173.59,4.18,97.11,gangguan
124.48,21.7,0.9,99.92,normal
22.12,240.65,9.95,91.33,gangguan
133.7,32.16,0.2,99.94,normal
29.67,268.05,7.64,95.31,gangguan
102.52,50.33,0.86,99.75,normal
57.82,23.03,0.61,98.51,normal
40.32,34.27,0.43,99.55,normal
27.61,189.99,13.02,93.29,gangguan
149.2,50.87,0,99.95,normal
30.17,23.5,0.46,99.38,normal
9.93,303.95,4.24,90.78,gangguan
32.66,28.45,0.29,98.82,normal
68.42,54.63,0.2,99.32,normal
57.57,41.66,0.81,98.72,normal
105.1,41.62,0.29,99.23,normal
126.44,11.62,0.66,98.73,normal
89.61,28.81,0.32,98.6,normal
118.88,11.55,0.54,98.94,normal
118.82,18.97,0.51,99.93,normal
57.94,33.81,0.17,98.81,normal
108.09,35.96,0.87,99.27,normal
67.73,9.89,1.05,98.77,normal
118.77,48.11,0.66,99.87,normal
101.22,55.62,0.33,99.2,normal
136.53,40.79,1.04,98.66,normal
138.46,29.78,1.02,99.16,normal
88.51,17.24,0.92,99.02,normal
107.79,40.06,0.37,99.91,normal
123.17,16.13,0.64,98.63,normal
62.92,15.63,0.51,99.79,normal
53.62,18.15,0.59,99.92,normal
86.06,31.69,0.64,98.87,normal
10.03,178.12,3.04,97.98,gangguan
99.13,22.49,0.16,99.77,normal
75.57,53.55,0.39,98.95,normal
53.05,53.97,1.16,99.06,normal
10.14,285.59,12.72,95.91,gangguan
113.25,44.25,0.28,98.71,normal
42.45,25.15,0.81,99.66,normal
85.85,23.15,0.86,99.15,normal
7.5,194.41,4.07,97.52,gangguan
83.44,56.82,0.9,99.9,normal
77.3,240.28,1.42,98.26,gangguan
80.81,48.48,0.64,99.91,normal
65.46,12.36,0.45,99.52,normal
32.87,213.8,2.27,98.94,gangguan
71.3,30.56,0.86,98.55,normal
88.82,29.96,0.06,99.45,normal
9.37,286.39,9.94,91.24,gangguan
94.33,55.74,0.72,99.88,normal
31.25,54.87,1.12,99.29,normal
148.29,22.75,0.88,99.21,normal
6.82,309.92,13.17,94.12,gangguan
42.43,142.38,0.93,98.84,gangguan
126.35,15.68,0.35,98.63,normal
28.94,322.97,8.32,96.09,gangguan
138.62,30.28,0.74,99.48,normal
137.19,32.91,0.83,99.4,normal
123.9,32.52,0.48,99.22,normal
65.91,4.89,0.86,98.64,normal
29.36,318.1,5.71,97.74,gangguan
91.74,21.85,0.29,99.95,normal
65.51,17.67,0.8,99.34,normal
67.55,37.69,0.64,99.71,normal
74.63,238.23,2.25,96.09,gangguan
124.24,61.51,0.16,98.61,normal
24.69,186.68,4.14,97.92,gangguan
135.89,10.43,0.14,98.53,normal
70.6,12.93,0.27,99.81,normal
139.34,12.17,0.9,99.41,normal
13.06,111.37,4.2,97.35,gangguan
136.56,47.91,0.18,99.32,normal
82.64,29.31,0.72,99.4,normal
94.72,13.31,0.38,98.64,normal
98.85,6.06,0,98.84,normal
30.03,61.36,1.09,99.21,normal
7.57,147.58,4.17,97.24,gangguan
52.85,37.92,0,99.22,normal
139.04,59.59,0.16,98.99,normal
37.87,30.68,0.94,99.21,normal
49.43,50.45,0.04,99.29,normal
50.15,190.93,0.65,97.45,gangguan
66.61,11.33,0.26,99.45,normal
141.41,22.33,0.51,99.87,normal
105.95,54.47,1.16,98.85,normal
11.18,318.56,12.24,92.76,gangguan
114.42,52.03,0.54,99.2,normal
104.45,129.13,2.47,98.78,gangguan
105.49,57.37,0.62,99.95,normal
126.51,37.55,0.11,98.68,normal
21.65,239.88,4.37,95.32,gangguan
101.38,40.25,0.63,99.51,normal
20.84,259.98,2.27,97.89,gangguan
51.16,16.08,0.28,99.73,normal
87.87,29.94,0.39,99.28,normal
148.69,12.99,1.14,99.0,normal
135.28,42.31,0.35,99.18,normal
29.89,268.34,13.5,97.16,gangguan
106.85,14.63,0.45,99.81,normal
88.45,52.01,0.08,98.86,normal
36.4,92.74,1.07,98.65,gangguan
59.16,61.4,1.07,99.98,normal
67.84,57.73,1.0,98.93,normal
147.54,38.11,0.15,98.87,normal
65.34,238.31,3.19,97.89,gangguan
129.95,51.23,0.1,98.87,normal
60.77,12.65,0.96,98.89,normal
108.46,12.47,0.93,98.53,normal
55.71,22.61,0.88,99.14,normal
30.71,53.26,0.19,99.16,normal
137.3,29.29,0.63,98.98,normal
108.81,16.44,0.76,99.25,normal
47.2,40.36,0.93,99.23,normal
19.77,171.4,1.75,98.3,gangguan
70.97,54.3,0.92,99.85,normal
42.52,9.71,0.02,99.48,normal
50.79,8.76,0.37,98.83,normal
61.25,18.33,0.81,99.07,normal
118.1,48.56,0.36,99.51,normal
146.32,24.09,1.14,99.08,normal
63.79,53.39,0.29,98.79,normal
8.24,151.99,3.25,97.42,gangguan
145.79,23.48,0.9,99.7,normal
145.81,31.32,0.97,99.21,normal
117.67,37.03,0.34,99.15,normal
80.78,52.07,0.97,98.74,normal
142.0,22.91,0.28,99.45,normal
40.46,35.1,0.04,99.93,normal
83.12,54.49,1.05,98.56,normal
94.59,48.81,0.71,99.5,normal
67.07,31.05,0.58,99.31,normal
59.44,293.28,3.83,96.46,gangguan
59.0,11.8,0.48,99.9,normal
75.03,19.29,0,99.05,normal
133.46,25.21,0.71,98.57,normal
38.76,24.21,0.77,99.73,normal
81.05,10.45,0.22,99.61,normal
38.01,8.36,0.46,98.9,normal
134.78,30.31,0.89,99.0,normal
130.88,35.15,1.19,99.13,normal
2.89,304.26,9.96,93.69,gangguan
106.03,26.94,1.11,99.28,normal
1.16,256.37,4.84,93.24,gangguan
77.69,36.56,0.16,99.53,normal
105.47,213.68,3.12,97.96,gangguan
120.87,13.14,0.25,99.44,normal
37.31,93.41,3.89,97.0,gangguan
76.36,44.93,0.62,98.59,normal
67.25,21.84,1.06,99.56,normal
20.64,126.99,1.53,98.01,gangguan
39.57,11.73,0.53,99.27,normal
44.33,16.01,0.78,99.84,normal
46.76,50.03,0.59,99.79,normal
81.77,28.61,0,98.79,normal
46.37,40.64,1.13,99.34,normal
50.33,5.23,1.11,99.92,normal
64.97,37.81,0.43,98.65,normal
41.95,15.68,0.06,98.84,normal
116.64,9.65,0.33,99.97,normal
88.25,52.03,0.23,99.72,normal
138.68,31.06,0.22,99.94,normal
71.32,43.1,0.48,99.64,normal
87.31,57.22,0.61,99.29,normal
38.17,11.86,0.48,98.7,normal
34.63,252.69,1.34,96.79,gangguan
94.19,21.63,1.11,99.86,normal
115.31,57.6,1.03,98.88,normal
63.0,44.83,0.22,98.6,normal
100.53,35.68,0.32,98.53,normal
47.0,33.37,0.94,98.76,normal
25.6,317.67,6.49,97.6,gangguan
139.74,58.46,0.32,99.96,normal
59.9,28.28,0.98,98.94,normal
32.11,140.19,4.08,97.49,gangguan
106.12,27.42,0.01,99.21,normal
55.98,31.99,0.08,99.89,normal
37.98,15.79,1.19,99.24,normal
58.87,22.5,0.58,99.37,normal
36.09,143.55,3.12,97.81,gangguan
68.22,53.33,0.32,98.71,normal
38.31,14.34,1.0,99.88,normal
100.68,295.13,2.75,99.25,gangguan
52.99,53.88,0.94,98.89,normal
78.07,59.14,0.92,98.78,normal
121.77,44.36,0.22,99.37,normal
69.13,18.33,0.31,99.55,normal
34.81,44.39,0.19,98.79,normal
88.09,21.61,0.35,99.83,normal
118.88,21.36,0.78,99.44,normal
105.34,48.33,0.6,98.7,normal
57.34,32.66,0.39,98.62,normal
45.37,8.76,0.08,98.63,normal
13.43,187.12,14.88,92.19,gangguan
145.68,52.44,0.9,99.29,normal
131.19,54.18,0.38,98.81,normal
139.33,35.67,0.17,98.65,normal
26.1,223.49,20.15,96.63,gangguan
131.85,42.09,0.98,98.58,normal
131.54,47.76,0.26,98.64,normal
102.09,26.77,0.38,99.61,normal
98.96,43.6,0.59,99.43,normal
8.57,171.14,4.47,98.17,gangguan
140.37,39.86,0.76,99.09,normal
73.94,260.83,4.62,96.22,gangguan
36.43,16.24,1.06,98.89,normal
20.47,198.37,13.38,90.38,gangguan
52.69,37.29,0.04,100.0,normal
136.89,26.33,0.45,98.54,normal
59.62,37.93,0.71,99.53,normal
45.76,288.22,3.62,98.65,gangguan
130.3,38.65,1.04,99.38,normal
92.52,53.39,0.52,99.08,normal
148.38,18.53,0,98.65,normal
34.32,251.7,3.51,98.05,gangguan
93.97,27.55,0.7,98.55,normal
147.58,33.99,0.21,98.91,normal
118.27,23.24,0.13,98.83,normal
45.95,29.46,0.38,99.97,normal
107.96,52.9,0.34,99.06,normal
28.11,113.92,3.31,98.74,gangguan
33.38,106.32,2.61,97.28,gangguan
145.12,35.12,0.76,99.95,normal
135.17,35.21,0.56,99.13,normal
