bandwidth,latency,packet_loss,uptime,label
109.39,81.74,5.8,86.94,normal
122.77,92.05,0.5,91.57,normal
125.3,226.17,3.7,97.06,gangguan
45.88,149.82,7.14,94.52,normal
25.13,64.82,6.19,97.42,normal
27.74,176.66,0.87,94.66,normal
50.63,86.79,3.16,97.49,normal
133.63,229.75,0.77,96.58,normal
98.95,76.79,0.68,89.71,normal
57.29,124.91,0.87,89.27,gangguan
128.18,48.14,1.91,97.86,normal
58.18,278.66,5.35,95.41,normal
30.09,190.45,3.38,97.67,normal
136.5,211.0,6.8,97.32,gangguan
103.37,72.02,0.4,88.68,normal
147.3,261.71,0.52,91.2,normal
25.19,283.51,6.47,97.67,gangguan
128.87,158.25,2.77,99.44,normal
143.88,117.79,2.07,90.71,normal
33.84,120.63,6.09,99.84,normal
72.21,166.4,6.96,94.39,gangguan
148.58,296.29,4.49,88.3,normal
49.62,261.03,1.5,88.65,gangguan
34.44,174.94,1.29,89.29,gangguan
17.58,29.48,7.34,90.8,gangguan
63.29,196.98,7.04,85.95,normal
116.5,94.44,0.23,88.5,normal
44.32,152.72,1.96,89.34,normal
6.22,226.74,4.74,92.55,gangguan
92.88,201.01,4.84,92.2,gangguan
134.45,281.41,1.68,99.46,normal
85.81,261.43,3.05,90.64,gangguan
61.64,161.19,6.7,90.75,normal
105.79,134.13,1.7,95.8,gangguan
29.71,225.93,2.69,88.01,gangguan
42.42,214.46,2.03,98.3,normal
54.85,158.51,3.86,94.63,normal
75.08,29.43,3.96,88.68,normal
136.89,45.96,0.24,87.37,normal
98.85,236.77,1.09,95.99,normal
82.16,198.66,3.76,94.7,normal
43.84,88.76,6.71,96.14,normal
129.84,196.7,0.13,85.14,gangguan
90.4,38.65,7.34,88.02,normal
80.85,107.55,5.61,98.94,normal
105.25,137.41,4.36,99.12,normal
56.72,24.06,6.63,95.14,normal
113.65,15.9,7.15,95.57,normal
45.75,59.82,7.35,87.28,normal
18.27,185.59,3.13,87.84,normal
145.65,34.62,3.45,88.67,normal
10.34,47.31,7.03,90.53,gangguan
120.53,237.89,7.01,89.5,normal
121.51,44.21,1.58,98.01,normal
122.87,55.54,0.19,94.8,normal
131.98,6.0,3.05,86.79,normal
109.72,143.21,1.51,95.32,normal
148.18,33.83,7.33,86.21,gangguan
136.37,174.75,4.26,87.25,gangguan
102.61,123.78,1.32,85.38,gangguan
98.09,193.25,2.14,93.06,normal
118.1,235.34,6.52,98.28,normal
83.85,46.79,6.52,89.81,normal
12.91,48.84,5.57,96.82,gangguan
95.12,151.39,4.01,88.13,gangguan
140.42,180.99,7.97,98.03,normal
56.96,260.51,3.22,96.19,normal
75.74,37.55,2.39,97.71,normal
86.83,284.21,4.11,95.05,normal
137.32,64.91,7.87,87.83,gangguan
33.35,70.72,4.38,98.25,normal
81.06,176.31,7.18,90.12,normal
72.45,9.77,1.84,87.03,gangguan
109.42,230.08,2.13,95.2,normal
131.51,34.31,3.34,87.3,gangguan
65.05,258.09,4.53,93.56,normal
65.34,82.18,7.83,91.98,gangguan
147.18,168.26,6.1,95.44,gangguan
122.61,62.15,3.65,97.97,normal
119.75,237.34,5.6,92.09,gangguan
113.87,198.04,6.36,98.63,normal
81.66,273.54,7.62,99.03,gangguan
74.53,75.11,6.77,91.65,normal
112.03,96.5,3.4,92.52,normal
62.3,25.57,1.85,93.51,normal
136.16,139.1,6.63,93.64,gangguan
56.49,282.59,3.29,87.12,normal
22.63,266.1,6.99,96.26,gangguan
7.54,268.16,6.02,90.18,normal
31.64,112.87,7.39,90.47,gangguan
86.12,199.92,7.65,88.78,normal
49.82,102.99,3.73,85.73,gangguan
72.4,7.37,6.23,91.13,normal
102.86,218.45,0.72,94.74,normal
130.82,172.14,2.46,98.79,gangguan
70.92,281.15,6.54,85.76,normal
38.33,195.7,4.14,97.97,normal
93.37,75.48,6.64,95.05,normal
132.74,134.72,7.05,89.07,normal
38.91,218.82,5.28,85.46,gangguan
137.52,22.08,3.89,93.79,normal
116.06,37.07,2.3,93.4,normal
15.6,145.76,5.23,97.74,gangguan
118.77,35.89,3.69,89.11,gangguan
41.98,57.52,5.56,85.92,normal
145.05,167.29,2.69,99.99,normal
63.53,273.08,7.17,86.28,normal
42.19,96.82,1.16,85.25,normal
31.74,271.35,1.98,92.77,normal
38.12,267.22,0.13,92.48,normal
44.46,72.04,0.22,85.69,gangguan
64.98,110.71,2.59,87.47,normal
67.78,195.53,0.01,93.69,normal
23.92,264.18,4.28,98.7,gangguan
53.79,237.07,0.06,92.99,normal
97.33,205.24,5.65,86.38,gangguan
53.08,96.96,1.17,96.95,normal
105.29,10.68,0.28,93.17,gangguan
120.36,126.33,0.42,96.21,normal
49.97,115.08,2.85,98.93,normal
79.54,216.67,0.51,96.89,normal
47.06,211.09,5.64,92.05,normal
121.08,218.27,5.43,96.62,gangguan
26.25,51.74,3.76,93.04,normal
121.67,181.55,4.11,95.78,gangguan
31.96,250.62,5.43,97.19,gangguan
97.6,13.88,4.62,97.85,normal
126.36,34.6,2.12,88.23,normal
32.81,76.89,1.66,99.2,normal
13.22,64.04,1.45,97.65,gangguan
91.56,9.3,7.83,95.53,gangguan
77.93,271.12,2.64,99.03,gangguan
27.03,276.59,7.55,98.08,normal
45.38,267.11,3.15,93.5,gangguan
7.49,139.0,3.16,87.82,gangguan
66.48,62.22,5.29,91.72,normal
104.62,224.17,2.86,89.62,normal
28.0,93.49,2.11,92.66,normal
73.96,24.15,6.61,96.39,normal
39.57,43.23,2.56,87.34,normal
72.31,185.73,2.46,98.93,gangguan
71.05,90.04,3.46,89.33,normal
41.57,27.77,2.56,93.74,normal
48.04,171.25,6.91,85.21,gangguan
68.59,293.5,6.05,89.84,normal
92.89,235.76,6.61,95.41,normal
37.03,35.41,1.89,95.69,gangguan
47.61,202.05,7.9,96.24,gangguan
97.32,191.68,1.96,85.87,gangguan
142.28,283.63,4.8,98.52,normal
86.49,68.73,1.43,92.4,normal
125.73,13.23,4.12,90.82,gangguan
120.52,209.66,5.12,92.0,normal
117.19,31.6,4.14,97.76,normal
79.17,46.9,6.32,93.89,normal
115.27,40.2,7.53,88.63,gangguan
143.18,5.7,4.93,91.91,gangguan
55.6,198.26,2.51,86.09,normal
52.97,215.48,1.59,88.22,normal
105.86,191.76,2.62,97.41,normal
117.22,96.1,0.46,89.85,normal
25.57,214.23,6.22,86.61,normal
124.09,247.66,6.94,94.51,normal
84.1,92.03,3.81,98.01,normal
16.28,13.78,6.48,98.44,gangguan
66.63,74.69,7.3,99.51,gangguan
27.4,293.15,0.73,95.4,gangguan
37.12,60.11,3.86,95.31,normal
70.59,82.13,7.65,96.7,normal
15.62,58.1,7.19,98.0,normal
108.3,225.22,1.06,88.22,normal
48.84,178.03,1.63,90.33,normal
126.47,56.14,5.76,98.71,normal
101.36,182.14,4.25,88.1,gangguan
148.03,52.35,2.01,85.27,normal
62.98,66.27,1.68,94.46,normal
141.57,69.09,5.54,96.43,normal
29.75,132.04,7.69,88.04,normal
43.95,117.87,6.16,94.31,normal
136.56,131.33,1.37,94.8,normal
99.97,271.09,7.1,89.43,gangguan
52.26,86.94,1.98,93.59,normal
86.77,213.97,0.87,93.25,normal
26.03,218.65,2.49,93.58,normal
66.65,139.48,0.48,89.55,gangguan
125.19,145.26,0.0,98.56,normal
94.15,61.0,2.68,95.51,normal
24.76,176.66,6.9,96.48,gangguan
28.76,95.08,5.22,86.89,normal
117.83,274.43,0.46,89.45,normal
47.18,153.47,3.03,92.47,normal
51.69,46.98,3.19,87.01,normal
112.52,64.22,1.49,86.84,normal
66.9,277.26,3.22,98.15,normal
132.1,240.31,5.04,93.4,normal
135.17,240.97,7.25,90.09,gangguan
117.94,248.25,1.14,90.54,normal
138.94,155.47,7.08,86.67,normal
113.56,42.06,4.65,87.86,gangguan
56.32,194.67,1.04,88.65,normal
130.21,221.78,3.45,89.98,gangguan
26.11,289.21,6.47,87.9,normal
23.05,276.92,5.48,87.72,gangguan
127.72,219.4,1.84,85.78,normal
80.23,44.74,2.32,90.62,normal
141.31,89.83,6.38,98.22,normal
15.94,280.38,1.46,87.4,gangguan
98.12,84.29,1.18,99.36,normal
50.06,104.02,2.27,93.18,normal
68.81,130.41,0.79,93.83,normal
64.68,132.32,5.68,90.19,normal
68.59,21.47,1.36,94.01,normal
127.84,297.57,1.69,88.59,gangguan
120.22,168.6,7.81,91.59,normal
126.44,30.39,2.29,93.29,normal
141.02,20.08,0.32,91.04,normal
22.25,223.46,0.71,92.79,normal
123.52,135.73,2.83,98.42,normal
102.76,258.24,0.1,96.09,normal
44.38,26.83,0.37,88.76,normal
128.5,261.72,2.54,85.22,normal
46.93,272.57,4.26,96.96,normal
70.44,239.34,0.33,99.56,normal
114.27,61.53,4.66,86.72,normal
120.24,211.04,7.24,92.12,normal
63.7,93.25,0.73,85.11,gangguan
6.28,279.56,1.41,93.76,gangguan
92.0,130.95,2.0,89.46,normal
138.13,201.59,2.34,94.28,normal
110.76,50.31,4.7,99.01,normal
84.22,115.32,3.41,85.42,normal
120.42,137.33,4.76,89.97,gangguan
6.41,218.79,7.27,88.39,normal
129.1,11.91,3.86,96.32,normal
128.78,264.09,2.64,85.82,normal
38.18,43.43,5.01,89.26,normal
127.78,111.41,1.56,85.89,normal
108.94,48.95,0.92,89.02,normal
42.21,91.77,1.66,97.37,normal
115.64,179.34,7.26,96.03,normal
84.51,107.4,4.83,95.07,normal
144.96,18.68,3.26,87.36,normal
76.89,117.95,0.64,92.07,normal
131.93,106.8,2.76,85.6,normal
49.95,133.1,3.82,96.4,normal
72.78,82.31,7.17,91.43,normal
111.26,237.44,6.72,97.66,normal
98.98,253.66,6.49,93.09,normal
8.16,56.87,1.95,95.0,normal
95.89,204.72,7.36,99.28,normal
132.57,198.32,6.43,98.11,gangguan
45.76,227.47,4.37,96.22,gangguan
39.8,267.86,3.37,92.67,normal
91.6,99.9,7.83,88.22,normal
98.59,188.02,3.5,94.01,normal
111.42,133.3,5.67,95.84,normal
124.6,248.64,0.42,89.06,normal
70.13,68.39,1.74,88.89,gangguan
63.43,196.17,7.43,91.55,gangguan
107.59,285.73,2.25,87.34,normal
90.98,63.14,6.52,86.35,gangguan
106.64,82.78,7.99,87.48,normal
128.76,283.17,1.63,98.12,normal
90.95,255.0,2.66,97.5,normal
79.19,234.25,3.6,94.9,normal
84.43,211.19,3.88,95.66,normal
88.97,68.88,6.54,90.79,gangguan
132.0,30.55,7.04,99.29,normal
78.64,132.14,3.84,93.02,normal
127.96,268.26,6.56,97.64,gangguan
136.22,172.64,5.92,88.59,normal
89.49,56.58,1.72,86.17,normal
38.31,103.86,6.35,87.62,normal
47.53,283.73,4.89,92.22,gangguan
64.36,245.14,6.12,87.9,gangguan
87.92,184.63,1.78,99.43,normal
21.53,121.67,0.17,85.4,normal
120.94,105.48,2.46,88.75,normal
144.38,240.4,3.05,95.75,normal
65.2,97.94,1.11,93.72,normal
22.42,216.67,7.86,87.46,gangguan
29.08,119.85,1.81,86.21,normal
117.39,185.18,0.66,95.08,normal
77.07,249.86,5.59,95.19,normal
87.75,52.56,7.75,91.98,normal
89.92,181.5,7.11,94.62,normal
52.24,83.77,5.85,94.07,normal
42.43,127.73,0.45,90.43,normal
70.42,241.85,0.58,86.92,normal
132.63,281.65,7.67,88.12,normal
63.37,148.26,3.12,96.69,normal
62.75,169.74,0.21,91.06,normal
136.46,24.78,2.3,95.95,normal
56.28,266.34,3.01,86.09,normal
46.54,172.42,1.67,91.17,normal
89.68,285.71,1.6,94.49,normal
33.0,87.43,4.5,92.21,normal
95.99,52.64,0.02,89.99,normal
104.35,119.34,6.35,99.98,gangguan
75.52,163.3,5.9,85.13,gangguan
54.29,299.02,2.87,99.15,gangguan
132.16,61.21,1.13,93.71,normal
128.52,291.66,3.84,91.21,gangguan
27.66,206.98,3.31,93.8,gangguan
89.58,273.46,6.34,90.78,normal
92.3,277.56,7.71,91.77,gangguan
51.58,157.0,5.39,86.79,gangguan
22.11,17.01,2.19,95.67,normal
47.3,171.3,1.29,99.54,normal
147.4,249.31,1.18,93.95,gangguan
6.59,27.47,7.88,94.59,normal
98.63,208.89,5.68,88.29,gangguan
132.95,172.65,5.18,92.54,normal
105.27,194.2,2.9,92.22,normal
74.28,283.57,6.46,94.27,normal
7.81,283.95,1.49,91.64,normal
86.78,199.36,6.67,85.46,normal
5.14,39.61,5.95,93.89,gangguan
145.81,157.84,7.93,91.41,gangguan
146.37,103.06,0.88,91.92,normal
139.24,281.31,5.66,86.75,gangguan
38.67,118.29,1.93,92.04,normal
89.93,255.96,1.02,94.85,gangguan
19.38,38.84,3.28,97.18,normal
117.64,219.23,1.73,86.94,normal
66.21,204.54,5.41,97.75,gangguan
23.46,176.31,0.04,91.58,normal
124.24,148.45,6.53,93.64,normal
62.62,179.99,3.99,91.63,normal
138.32,85.93,3.28,97.69,gangguan
100.96,40.06,2.5,93.0,normal
53.61,36.87,2.6,87.94,normal
48.99,146.12,7.27,87.71,gangguan
13.04,121.72,0.61,93.83,gangguan
109.83,120.96,3.35,97.53,normal
147.55,241.89,2.01,86.06,normal
31.02,120.98,3.7,97.04,normal
105.9,234.96,3.91,96.1,normal
125.16,65.55,0.03,95.67,normal
35.28,73.83,5.52,89.81,normal
58.25,41.2,4.43,88.98,gangguan
59.38,231.19,2.0,96.63,normal
118.97,44.94,7.6,99.1,normal
14.62,43.46,3.79,85.54,normal
77.13,112.5,4.6,95.96,normal
148.95,255.42,6.49,88.77,normal
84.84,146.42,6.28,88.5,normal
56.1,221.41,0.98,96.99,normal
16.82,151.16,3.78,91.92,normal
56.74,112.09,7.22,89.42,normal
69.19,98.57,7.15,92.14,normal
41.28,70.16,7.38,97.9,normal
131.71,204.09,5.48,90.99,normal
33.06,242.18,2.16,92.71,normal
64.6,299.64,2.56,92.72,gangguan
66.99,93.21,4.73,99.41,normal
23.95,23.77,6.39,93.79,normal
132.42,190.6,5.62,98.36,normal
101.65,195.61,2.25,94.19,normal
29.49,122.35,2.97,99.27,normal
97.32,132.28,2.04,96.85,gangguan
97.44,156.75,7.28,96.73,normal
67.28,83.55,4.48,97.42,normal
132.89,188.74,3.17,91.67,gangguan
91.13,85.13,1.77,96.98,normal
102.39,127.47,5.97,86.07,gangguan
50.61,26.24,2.2,90.7,normal
7.17,55.47,0.44,93.48,normal
112.27,58.7,0.77,88.86,normal
99.75,252.36,2.8,95.56,normal
60.06,61.82,6.34,92.43,gangguan
122.92,114.03,5.92,97.44,normal
135.53,288.02,2.53,90.74,normal
102.38,234.63,4.19,88.91,gangguan
138.5,252.51,6.06,90.17,normal
61.56,225.62,2.27,94.04,normal
57.03,116.12,7.82,88.86,normal
37.25,198.01,6.07,96.42,normal
17.23,266.65,6.28,96.07,normal
34.46,50.14,4.42,93.64,normal
104.82,229.23,5.06,98.87,gangguan
29.15,90.74,6.27,98.93,normal
130.98,291.78,0.84,87.26,gangguan
108.14,51.62,0.48,91.37,normal
73.05,130.64,3.62,89.61,gangguan
80.71,210.0,5.5,92.0,gangguan
17.2,227.63,1.35,94.37,gangguan
103.21,155.1,2.81,89.99,normal
107.54,20.16,5.23,87.22,normal
54.49,9.41,1.37,92.89,normal
78.28,266.43,6.77,94.83,gangguan
104.48,132.1,0.78,91.33,normal
80.02,25.2,6.2,93.43,normal
14.44,58.87,1.19,89.54,normal
123.85,131.55,2.4,98.79,normal
83.79,265.51,3.08,91.48,gangguan
84.63,262.17,3.52,92.58,normal
8.0,200.97,7.78,86.01,normal
41.56,119.46,4.69,97.98,normal
80.97,35.26,0.39,97.08,normal
104.71,206.63,4.09,96.2,normal
118.18,199.3,0.43,98.03,normal
6.69,162.06,5.19,85.38,normal
69.55,283.57,0.45,87.08,normal
34.65,192.59,5.53,99.3,normal
59.54,132.9,3.36,93.18,normal
119.37,34.5,5.25,92.13,normal
79.75,107.17,0.08,92.64,normal
129.85,227.89,7.28,98.04,normal
134.76,222.83,7.35,93.28,normal
15.11,12.13,1.86,99.88,normal
23.92,113.01,4.7,85.45,normal
76.91,286.11,6.34,92.39,gangguan
88.84,299.38,6.24,90.39,normal
138.85,182.87,3.59,97.17,normal
146.93,219.58,4.01,99.81,gangguan
133.25,148.18,1.3,99.62,normal
45.19,73.11,2.7,93.13,normal
131.84,185.51,2.56,88.71,normal
6.24,206.82,2.67,92.3,normal
8.36,89.01,2.46,85.53,gangguan
74.94,77.12,1.19,98.46,normal
147.06,204.73,7.65,87.95,normal
57.95,287.94,2.27,85.79,normal
85.64,9.63,5.26,85.39,normal
63.52,72.05,1.81,98.24,normal
128.36,136.8,0.17,89.77,normal
21.74,277.58,5.83,92.14,normal
85.92,239.0,0.08,97.87,normal
123.74,290.73,1.24,93.82,normal
128.09,126.79,3.57,88.97,gangguan
126.27,23.07,6.94,98.52,normal
38.2,213.08,1.91,98.92,normal
22.14,209.95,7.81,86.47,normal
83.68,197.74,1.69,89.14,normal
48.41,11.27,6.48,87.27,normal
8.01,65.92,2.06,92.85,normal
97.92,250.24,1.88,99.09,normal
60.91,84.16,2.38,95.48,normal
72.92,275.23,8.0,89.24,gangguan
38.34,66.63,7.32,91.7,normal
132.72,103.81,2.77,94.31,normal
40.7,13.05,5.14,94.8,normal
14.55,88.19,4.73,90.79,gangguan
133.09,14.7,6.95,97.69,normal
46.22,296.93,0.0,95.04,normal
66.9,128.45,5.04,96.59,normal
61.43,49.64,1.4,87.6,gangguan
147.99,30.64,0.11,91.9,normal
23.13,33.39,3.83,92.01,normal
109.82,250.56,3.12,99.97,normal
131.69,252.05,6.86,91.26,gangguan
103.49,106.13,1.91,86.38,gangguan
44.53,118.34,1.7,86.34,gangguan
39.65,221.02,5.62,88.77,normal
141.26,120.14,2.49,94.13,normal
127.67,67.98,7.64,85.73,normal
149.95,224.06,2.84,98.12,gangguan
64.38,99.3,4.51,94.57,gangguan
41.97,92.33,0.49,99.21,gangguan
115.67,210.25,3.05,91.14,normal
9.23,87.68,6.13,92.59,gangguan
96.6,229.18,4.62,88.08,gangguan
97.97,15.51,7.21,95.17,normal
57.22,101.42,3.14,90.38,gangguan
116.56,145.22,6.58,88.65,normal
139.38,130.85,3.82,91.07,normal
41.21,284.71,5.82,97.55,normal
139.14,139.93,3.08,90.85,normal
62.44,232.93,4.33,85.05,gangguan
30.23,126.71,2.54,97.08,normal
97.97,175.18,7.68,97.78,gangguan
45.88,68.22,3.04,94.21,gangguan
128.13,224.67,2.7,85.55,normal
113.11,26.85,1.68,91.14,normal
43.07,280.31,2.99,90.92,gangguan
20.56,229.54,0.16,99.81,normal
131.99,240.67,2.58,98.86,normal
9.1,81.87,6.83,85.95,gangguan
77.34,144.46,2.78,89.45,normal
7.72,93.33,5.32,94.96,gangguan
52.84,185.41,3.3,92.96,gangguan
139.72,239.33,5.58,96.58,gangguan
127.43,15.53,3.79,86.09,normal
39.58,299.39,5.52,99.97,normal
124.35,192.93,4.82,93.66,normal
126.98,284.51,7.46,99.6,gangguan
147.59,143.49,2.57,94.02,normal
88.2,265.47,6.78,91.1,normal
102.15,155.83,4.12,91.26,gangguan
80.57,165.81,7.15,91.92,normal
42.86,61.67,4.61,97.76,normal
81.64,72.44,7.71,92.43,normal
58.8,138.83,7.86,94.1,normal
50.85,285.82,3.45,88.99,normal
94.02,164.9,0.11,96.2,normal
133.35,103.69,6.41,94.54,normal
121.86,241.55,0.16,85.82,normal
103.75,227.06,7.62,99.64,normal
134.13,25.16,4.75,90.51,normal
142.24,131.71,7.01,89.25,normal
134.33,21.8,0.83,95.4,normal
8.44,6.76,7.65,97.84,normal
9.24,275.94,0.62,85.68,normal
146.55,122.26,6.75,98.37,normal
15.56,273.07,4.43,85.93,gangguan
24.09,196.73,4.78,98.01,gangguan
130.82,102.65,7.38,92.42,normal
124.34,142.76,0.14,90.27,normal
15.81,222.74,3.25,89.95,gangguan
14.1,276.61,2.26,96.18,gangguan
7.69,143.15,4.92,94.05,normal
44.49,205.23,6.09,88.98,gangguan
8.78,247.67,1.69,92.09,normal
21.86,109.97,4.17,99.6,normal
18.01,7.48,2.33,86.76,normal
147.94,59.43,0.61,90.0,normal
44.87,79.39,3.41,92.64,normal
88.37,52.34,6.43,87.8,normal
62.2,180.42,4.39,85.81,normal
18.52,41.99,1.4,96.18,normal
43.52,90.57,7.99,88.22,gangguan
116.69,299.14,1.3,85.6,normal
112.97,268.03,6.97,95.84,gangguan
29.68,276.62,4.52,99.25,normal
143.35,14.34,6.2,88.66,normal
135.38,181.53,2.68,97.76,normal
43.14,93.87,5.49,96.54,normal
131.38,36.59,5.2,97.91,normal
142.0,48.54,7.16,98.98,normal
17.97,287.31,4.55,94.16,gangguan
110.94,217.48,2.34,98.14,normal
143.62,28.87,2.89,90.55,normal
38.18,248.69,0.51,96.23,normal
68.18,58.09,7.74,87.2,gangguan
117.41,229.91,3.86,92.78,gangguan
119.38,216.12,4.62,99.47,normal
12.08,220.55,6.99,99.38,gangguan
121.84,173.94,1.77,89.44,gangguan
65.08,103.79,1.35,97.33,normal
134.83,258.62,2.17,87.45,gangguan
45.23,234.92,1.38,91.5,gangguan
148.78,217.8,1.36,93.32,normal
71.02,48.64,2.59,92.97,normal
63.75,189.04,3.89,99.68,normal
41.57,52.59,4.28,89.03,normal
120.88,261.19,7.82,96.07,normal
52.97,28.34,7.9,96.38,gangguan
79.02,81.43,1.51,87.86,gangguan
136.62,253.05,1.14,95.69,normal
66.43,249.6,3.43,91.25,normal
19.43,178.98,7.29,97.44,normal
80.91,183.37,0.09,86.12,normal
124.54,112.74,6.46,88.58,normal
58.81,80.25,5.61,89.58,normal
111.31,299.29,5.51,92.04,normal
125.95,275.17,0.38,88.42,normal
41.6,184.84,6.8,96.22,gangguan
116.1,77.75,0.48,98.68,gangguan
29.48,58.43,0.48,89.46,normal
149.84,197.29,4.59,92.76,gangguan
43.71,209.16,7.11,87.93,gangguan
44.73,283.41,0.82,88.93,gangguan
48.54,8.81,6.91,99.53,normal
147.74,152.08,7.72,87.14,normal
93.12,181.64,0.68,97.46,normal
70.11,129.18,4.27,87.51,gangguan
17.4,167.12,2.6,96.0,normal
48.34,93.02,1.87,98.13,normal
20.63,210.99,0.14,92.44,gangguan
63.3,178.06,7.36,94.8,normal
116.16,197.98,3.09,98.02,gangguan
116.34,289.0,2.86,92.29,gangguan
121.58,39.56,5.56,85.01,normal
94.75,62.68,1.52,86.35,normal
137.06,231.93,4.3,87.55,normal
19.64,17.52,5.26,86.46,normal
26.74,126.5,4.6,95.16,normal
114.76,161.19,3.55,98.21,normal
127.57,125.08,4.98,87.86,normal
44.62,128.57,4.66,96.28,normal
50.93,21.46,0.65,88.26,normal
12.21,276.87,5.2,90.6,gangguan
132.66,160.06,1.59,95.85,gangguan
82.28,170.98,0.96,90.88,normal
117.59,90.95,1.22,91.4,normal
31.65,243.48,3.87,88.85,normal
9.35,277.62,7.21,96.32,normal
59.33,166.67,4.02,85.98,normal
133.11,238.77,1.91,87.84,normal
102.34,56.86,2.94,95.59,normal
41.86,29.71,1.81,89.56,normal
142.82,202.27,4.31,89.1,gangguan
43.43,283.83,6.75,97.76,normal
10.07,80.07,4.33,91.85,gangguan
70.53,229.33,1.92,91.06,normal
96.27,21.63,3.82,88.13,gangguan
92.38,285.3,4.35,92.61,gangguan
87.37,32.78,0.55,86.18,normal
123.54,137.52,0.75,91.73,gangguan
90.21,66.3,2.47,98.16,normal
88.34,93.43,5.29,94.12,gangguan
66.26,294.53,7.87,96.95,normal
147.2,212.86,5.59,94.65,gangguan
133.38,282.22,3.17,99.81,normal
95.04,282.74,0.48,90.37,normal
30.03,146.18,5.55,86.97,gangguan
80.87,205.95,7.03,94.72,gangguan
77.68,58.08,1.5,91.83,normal
117.04,129.51,0.85,92.18,normal
98.18,66.13,0.84,89.25,normal
65.88,125.07,2.34,88.72,normal
16.74,240.3,4.86,98.59,normal
88.16,223.76,6.17,98.53,gangguan
37.73,184.02,3.49,99.88,normal
97.93,287.54,7.6,88.45,normal
120.26,50.29,6.54,89.93,gangguan
21.63,88.61,7.18,85.28,gangguan
68.82,139.44,3.13,85.36,normal
39.22,13.53,4.59,95.77,normal
55.75,66.37,5.91,99.56,normal
144.51,233.76,5.89,98.63,normal
51.57,45.45,4.79,89.22,gangguan
36.52,29.82,4.48,94.72,normal
99.16,92.49,6.87,99.12,normal
55.67,13.97,2.71,85.05,normal
59.41,299.98,5.58,97.82,gangguan
106.64,43.8,2.03,85.53,normal
60.09,108.2,6.88,88.18,normal
131.98,56.85,7.94,96.71,normal
144.13,273.25,7.19,96.54,normal
83.41,156.29,7.28,89.55,gangguan
38.6,118.49,5.1,88.4,normal
110.58,62.63,6.28,88.09,normal
79.72,103.35,5.2,99.54,normal
57.22,12.45,2.32,98.77,normal
88.34,42.94,1.67,85.12,normal
114.77,210.08,1.61,90.2,normal
8.62,206.27,2.09,95.81,gangguan
49.38,172.51,1.51,93.62,normal
148.28,179.16,5.0,98.36,gangguan
104.48,104.72,7.36,89.81,gangguan
14.0,72.76,4.07,97.59,normal
104.31,111.58,0.14,94.3,normal
13.32,62.03,6.2,97.39,gangguan
142.89,214.73,6.3,98.24,normal
128.51,272.34,4.0,88.0,normal
119.03,53.9,0.29,96.66,normal
14.17,95.11,7.2,94.8,gangguan
132.55,230.08,0.4,88.81,normal
22.39,123.89,0.34,86.33,normal
61.39,138.32,0.66,95.01,normal
110.97,125.65,1.48,97.2,normal
134.07,267.75,6.14,95.18,normal
32.49,54.98,2.97,89.77,normal
144.32,114.78,6.56,97.13,normal
120.75,138.76,5.8,89.42,normal
73.58,60.52,0.9,89.07,normal
14.51,111.5,0.7,85.68,normal
73.33,263.84,7.91,86.4,normal
147.36,89.93,5.71,98.41,normal
142.74,102.42,6.1,95.97,normal
37.42,159.7,2.66,93.93,normal
61.22,241.2,2.59,88.69,normal
93.15,83.37,1.32,91.82,normal
109.66,292.78,5.04,96.62,gangguan
53.37,77.81,2.67,90.35,normal
134.94,86.16,7.3,91.77,gangguan
146.51,246.76,7.9,92.15,normal
112.59,106.35,3.47,95.6,normal
60.04,117.29,4.0,89.07,normal
60.09,184.66,2.25,88.27,gangguan
48.78,171.39,0.93,98.84,normal
66.02,174.92,7.56,92.83,gangguan
149.63,130.42,2.89,96.5,gangguan
11.65,289.71,2.7,96.52,gangguan
28.54,137.32,4.85,86.15,gangguan
48.14,152.77,7.01,95.76,gangguan
36.42,11.37,7.01,98.02,normal
112.38,114.34,3.96,90.25,gangguan
57.34,138.47,5.88,94.3,normal
73.71,216.52,6.59,90.7,normal
15.09,87.51,5.21,90.55,normal
85.32,187.41,5.53,94.05,gangguan
13.9,96.65,7.41,88.95,normal
67.05,53.31,5.43,93.33,gangguan
143.77,223.48,3.74,87.16,gangguan
111.78,249.6,0.76,95.27,normal
78.63,21.16,6.49,99.06,normal
118.66,210.7,1.18,94.48,normal
141.81,154.21,1.47,93.47,gangguan
46.71,145.69,7.78,94.67,normal
100.56,275.45,1.14,92.01,normal
96.53,73.5,7.41,98.03,normal
51.55,262.17,1.93,91.77,normal
30.76,154.47,5.5,99.92,normal
21.61,271.64,4.31,98.4,normal
20.5,287.25,0.38,90.18,gangguan
120.32,190.43,3.74,95.39,gangguan
56.52,89.03,2.03,98.67,normal
82.9,222.28,2.81,85.85,normal
32.87,260.69,0.82,99.29,normal
108.16,232.75,5.41,97.27,gangguan
127.25,164.52,4.14,90.37,gangguan
108.74,83.94,1.09,97.49,normal
52.65,232.35,7.97,88.36,gangguan
139.2,106.2,2.2,98.64,normal
84.2,202.24,5.6,97.35,normal
62.01,74.59,5.92,90.8,gangguan
15.36,94.51,1.69,89.24,gangguan
81.25,247.03,7.72,85.4,normal
119.82,64.94,7.92,90.76,normal
143.38,22.62,0.86,98.14,normal
99.48,218.98,6.36,88.09,gangguan
